id,title,description,authors,image,publisher,published_at,categories
95344,All That Matters: Memoir from the Wellness Community of Greater Boston,"This wonderful mix of stories, contemplations, and advice from everyday moms, bestselling authors, and Hollywood producers is delightful with its candor, humor, and insight.","P. Callahan', 'P. Friedmann",http://books.google.com/books/content?id=T_il69io84UC&printsec=frontcover&img=1&zoom=1&source=gbs_api,Mothering Heights,2008-05,Family & Relationships
60516,Reading Enhancement and Development,"Praised for its breadth, high-interest student readings and accessible writing style, the seventh edition has been reorganized to focus on previewing, reading, and memory/test-taking.","Rhonda Holt Atkinson', 'Debbie Guice Longman",http://books.google.com/books/content?id=gfIMAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Wadsworth Publishing Company,2003,Education
27129,Celebration in the bedroom,"Another book in the Little Books of Wisdom series: portable, elegantly packaged inspiration from around the world -- irresistible for the impulse buyer and the serious reader alike.",Zsuzsanna E. Budapest,http://books.google.com/books/content?id=VI6EGwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,HarperSanFrancisco,1995-01-06,Health & Fitness
44162,Aesop's Fables (Signet Classics),"203 of Aesop's most enduring and popular fables, translated into readable, modern American English and beautifully illustrated with 50 classic woodcuts by the great French artist J.J. Grandville.",Aesop,http://books.google.com/books/content?id=t3s9PgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Signet Classic,2004-10,Fiction
33997,"Studies on the civilization of Islam,","Ranging from studies on Sufism and the Koran to discussion of nineteenth and twentieth-century Arabic literature, these essays on the law and literature of Islamic society illustrate the unique vision of one of the world's great Orientalists. Originally published in 1982. The Princeton Legacy Library uses the latest print-on-demand technology to again make available previously out-of-print books from the distinguished backlist of Princeton University Press. These editions preserve the original texts of these important books while presenting them in durable paperback and hardcover editions. The goal of the Princeton Legacy Library is to vastly increase access to the rich scholarly heritage found in the thousands of books published by Princeton University Press since its founding in 1905.",Sir Hamilton Alexander Rosskeen Gibb,http://books.google.com/books/content?id=J8P_AwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Princeton University Press,2014-07-14,History
211401,Discovering the Spirit,"What do spiritual gifts have to do with our daily lives? Spiritual gifts are more than just ancient wisdom to be studied. They are practical components of our everyday lives. Famed songwriter and musician John Michael Talbot—an early proponent of the unified Charismatic and Catholic movement --weaves together prayer, biblical teaching, songs, and contemplative thought to examine the gifts of the Holy Spirit. Chapters focus on: Speaking in tongues and its interpretation Healing and the divine power of the body, soul, and spirit Prophecy and being empowered to show God’s truth Miracles and other supernatural interventions Discernment and the types of spirits Written in a personal, compelling tone, Exploring the Gifts of the Spirit presents ancient wisdom with an accessible, down-to-earth, practical approach. Talbot skillfully introduces readers to wisdom from varied saints and Church leaders, biblical studies, theology, and church history, helping believers moor their spiritual experience to God’s truth.",John Michael Talbot,http://books.google.com/books/content?id=LGqeDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Thomas Nelson,2020-05-05,Religion
77057,Dictionaries (Resource Books for Teachers),Makes learners aware of the enormous amount of information in most ELT dictionaries. Practises reading skills. Provides memory training. Includes a section on bilingual dictionaries. Encourages learners to have fun with dictionaries.,Jonathan Wright,http://books.google.com/books/content?id=mDB1OpkZmrIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,OUP Oxford,1998-11-12,Foreign Language Study
119802,Municipal ownership in the electric utility industry: A centennial view,"""Praeger special studies. Praeger scientific.""Includes index. Bibliography: p. 117-126.",David Schap,http://books.google.com/books/content?id=fkKSAAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Greenwood,1986,Electric utilities
212199,Ramillies,"Ramillies 1706 details one of the most important clashes in the War of the Spanish Succession, a battle that secure the Duke of Marlborough's place in history and helped determine the future of Europe. In 1706, as the War of Spanish Succession dragged on, France's Louis XIV was eager for peace, but he wanted it on his terms. Therefore, rather than standing on the defensive, French armies on all fronts swung over to the offensive. Marlborough decided to counter by launching a pre-emptive strike. The two sides met at Ramillies on May 23rd. Enjoying an almost parity in numbers the French took up position along a river line, anchoring each of their flanks on a marshy area, thereby surrendering the initiative to Marlborough, who proceeded to probe against both flanks. Using a series of deceptions and feints, Marlborough took advantage of a concealed re-entrant to reinforce his center which, at that time, was cannonading the French positions. Unaware of this, the French general Villeroi drastically weakened his center in order to reinforce the threatened sector. Seizing the opportunity, Marlborough launched an overwhelming attack on his own terms. In the wake of two massive cavalry mêlées, during one of which Marlborough was unhorsed and almost killed, the allied troops shattered the French, inflicting over 20,000 casualties--almost one third of the Franco-Hispano-Bavarian army--at a cost of less than 4,000 men, thus paving the way for allied forces to overturn the French position in Flanders, and in the process capturing several strategically important towns and cities including Brussels, Bruges, Louvain and Antwerp. In short, whilst Blenheim in 1704 had been a masterpiece of strategic maneuver that had wrong footed the Franco-Bavarian armies and removed the threat to Vienna, it was Marlborough's tactical intuition on the field of Ramillies that had led to perhaps his finest battlefield performance and paved the way for a campaign that would see much of Flanders come under Allied control.",Michael McNally,http://books.google.com/books/content?id=5Gp4AQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Osprey Publishing,2014-10-21,History
162608,HUGH JOHNSONS POCKET ENCYCLOPEDIA OF WINE 1998 (Serial),"Hailed by critics worldwide as ""extraordinary"" and ""irreplaceable,"" there are few volumes that have had as monumental an impact in their field as Hugh Johnson's The World Atlas of Wine: sales have exceeded four million copies, and it is now published in thirteen languages.World-renowned authors Hugh Johnson and Jancis Robinson once again combine their unrivalled talents to enhance this masterpiece of wine knowledge. There are now 48 extra pages, including 17 new color illustrations, 20 new maps, and-for the first time ever-double page spreads and full-page photos in the atlas section for maximum visual impact. New World coverage has been extended for both Australia and South America; some New World regions even have their own entries for the first time, including Rutherford, Oakville, and Stag's Leap from California; Mendoza (Argentina); Limestone Coast (Australia); Central Otago and Martinborough (New Zealand); and Constantia (South Africa). And Old World coverage has grown too, with the addition of Toro (Spain), the Peleponnese (Greece), and Georgia. It's a truly incomparable book, and an essential addition to every wine lover's or professional's library.","Hugh Johnson', 'Jancis Robinson",http://books.google.com/books/content?id=Ec_hGAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Mitchell Beazley,2007-04-01,Cooking
87856,Chasing Venus,"Originally published: London: William Heinemann, 2012.",Andrea Wulf,http://books.google.com/books/content?id=wmJfc_WkZN8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Vintage,2013-02-26,Science
99748,Sleazy Rider (Black Lace),"When newlyweds Emma and Kit speed away on their matching Ducati motorbikes, Emma knows not to expect a conventional honeymood. From the moment they meet a biker gang and the leader takes a shine to Emma, events take a turn for the bizarre. For the first time in her life she will be pushed to her limits as the gang's idea's for how to have a good time get more and more outrageous. With hard-drinking rock bands, hunky stuntmen, booze-fuelled biker festivals and a whole lot of kinky behaviour on the agenda, Emma's taste for adventure is tested to the max - and Kit's not about to step in and save her from the wild bunch as he's having too much fun himself! A wild, leather-clad, biker orgy, this high-octane spin across the continent is set to send the blood racing.",Karen S Smith,http://books.google.com/books/content?id=tDPu77am5P4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,Random House,2010-07-20,Fiction
118633,A Reconciliation Sourcebook (Sourcebook Series (Liturgy Training Publications)),"The Sourcebook series of anthologies gathers prose and poetry, hymns and prayers from various times and traditions, all centered on a particular theme, from the seasons of the church year to the foundational moments in the life of a Christian. Each collection offers a treasury of wisdom for use in homilies, prayer services and personal meditation.","Kathleen Hughes', 'Joseph A. Favazza",http://books.google.com/books/content?id=Aco3y_-wmikC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,LiturgyTrainingPublications,1997,Religion
80498,The Thesis and the Book: A Guide for First-Time Academic Authors,"The Thesis and the Book: A Guide for First-Time Academic Authors, revised and expanded in this second edition, will continue to provide the best overview of the process of revising a dissertation for publication.","Eleanor Harman', 'Ian Montagnes', 'Siobhan McMenemy', 'Chris Bucci",http://books.google.com/books/content?id=8uLZ59-o5HoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,University of Toronto Press,2003-01-01,Language Arts & Disciplines
125173,Introducing the Old Testament (Oxford Bible Series),"Study of the Old Testament has long been dominated by what is sometimes called the 'historical-critical method'. This book attempts to outline some alternatives to this approach which are equally valid, and still retain the values of the traditional methods.",R. J. Coggins,http://books.google.com/books/content?id=i8zYAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Oxford University Press on Demand,1990,Language Arts & Disciplines
8487,The Price of a Gift: A Lakota Healer's Story,"Joseph Eagle Elk (1931?91) was an effective and highly respected traditional Lakota healer. He practiced for nearly thirty years, treating serious physical and mental illnesses among the people of the Rosebud Reservation and elsewhere. In 1990 he began collaborating on his memoir with Gerald Mohatt, a close friend and cross-cultural psychologist. Eagle Elk?s story of his life, practice, and beliefs provides a uniquely introspective, demystified, and informative look at the career of a traditional Native American healer. We learn how a persistent vision and recurring visits by thunder spirits led Eagle Elk long ago to become a healer. On a more general level, we gain valuable insights into how Lakota healers practice today. Eagle Elk?s story and teachings also demonstrate the importance of community support and consensus in the development of traditional healers. Gerald Mohatt?s perspective as a cross-cultural psychologist enables him to highlight the psychological dimensions and efficacy of Eagle Elk?s healings and place them within a cross-cultural context. Eagle Elk?s life and career are presented in a way that brings together formative episodes from his life, selected teachings that emerged from those experiences, and case studies in healing. This arrangement allows readers to grasp the close relationship between the personal and cultural dimensions of traditional healing and to understand how and why this practice continues to affect and help others.","Gerald Mohatt', 'Joseph Eagle Elk",http://books.google.com/books/content?id=TAutE7oDtkcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,U of Nebraska Press,2002-10-01,Social Science
141971,Organization Theory and Design,"Organizations must adapt to changing and often challenging environments. This third Canadian edition helps students understand and design organizations for today’s complex environment. The concepts and models offered in this text are integrated with changing events in the real world, presenting the most recent thinking and providing an up-to-date view of organizations. Detailed Canadian examples and cases capture the richness of the Canadian experience, while international examples accurately represent Canada’s role in the world.",Richard L. Daft,http://books.google.com/books/content?id=0m0sEAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Cengage Learning Canada Inc,2015-05-11,Business & Economics
73118,An Introduction to Data Structures and Algorithms (Progress in Theoretical Computer Science),"Data structures and algorithms are presented at the college level in a highly accessible format that presents material with one-page displays in a way that will appeal to both teachers and students. The thirteen chapters cover: Models of Computation, Lists, Induction and Recursion, Trees, Algorithm Design, Hashing, Heaps, Balanced Trees, Sets Over a Small Universe, Graphs, Strings, Discrete Fourier Transform, Parallel Computation. Key features: Complicated concepts are expressed clearly in a single page with minimal notation and without the ""clutter"" of the syntax of a particular programming language; algorithms are presented with self-explanatory ""pseudo-code."" * Chapters 1-4 focus on elementary concepts, the exposition unfolding at a slower pace. Sample exercises with solutions are provided. Sections that may be skipped for an introductory course are starred. Requires only some basic mathematics background and some computer programming experience. * Chapters 5-13 progress at a faster pace. The material is suitable for undergraduates or first-year graduates who need only review Chapters 1 -4. * This book may be used for a one-semester introductory course (based on Chapters 1-4 and portions of the chapters on algorithm design, hashing, and graph algorithms) and for a one-semester advanced course that starts at Chapter 5. A year-long course may be based on the entire book. * Sorting, often perceived as rather technical, is not treated as a separate chapter, but is used in many examples (including bubble sort, merge sort, tree sort, heap sort, quick sort, and several parallel algorithms). Also, lower bounds on sorting by comparisons are included with the presentation of heaps in the context of lower bounds for comparison-based structures. * Chapter 13 on parallel models of computation is something of a mini-book itself, and a good way to end a course. Although it is not clear what parallel",J.A. Storer,http://books.google.com/books/content?id=K4vfBwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Springer Science & Business Media,2012-12-06,Computers
131671,Witch Child (Turtleback School & Library Binding Edition),"For use in schools and libraries only. After Mary's beloved grandmother is hanged as a witch in Salem, Massachusetts in 1659, the relentless crowd turns on Mary.","Celia Rees', 'Sagebrush Education",http://books.google.com/books/content?id=aa18PwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Turtleback,2002-04-01,Juvenile Fiction
135086,The Story of Life,this book is a magical journey through life from the beginnings of time to the birth of a child and the adventure that we take on our way to the grave and beyond to the stars it is a celebration of being human and all of the beautiful things that is in between. if you like books that are about: why we are here how we are made babies shedding their baby legs and growing their child legs the innocence of childhood the warmth of papas back teen life body hare the first kiss falling in love being alone the gift of a feather tales of witches saturday nights monday mornings the mystery of old peoples earlobes death ghosts and the meaning of life then this book is for you because inside of this book there is all of those things and after reading about 5 pages of it you will be the main expert of human life and there will be nothing in this world that you will not know love from your friend chris (simpsons artist) xox,Chris (Simpsons Artist),http://books.google.com/books/content?id=G51ktAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Trapeze,2019-03-12,Humor
162820,Arthur Rimbaud: Presence of an Enigma,A refreshing biography of French Poet Rimbaud that cpatures its audacious subject with the immediacy of a photo album...,Jean-Luc Steinmetz,http://books.google.com/books/content?id=vfpcAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Welcome Rain,2001,Biography & Autobiography
12596,"The Industry Yellow Pages: The Official Club & Venue Touring Directory, listing over 1700 Music Clubs & Venues in the U.S. and Canada for Your Touring ... Deserve? (On CD-ROM. PC & Mac compatible)","Alphabetically lists and describes Web sites on a variety of topics, including health, culture, business, travel, and education.",Joe Kraynak,http://books.google.com/books/content?id=HKW6lD4ERUkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Que Publishing,2005,Business & Economics
149298,Muslim Rulers and Rebels: Everyday Politics and Armed Separatism in the Southern Philippines (Comparative Studies on Muslim Societies),"In this first ground-level account of the Muslim separatist rebellion in the Philippines, Thomas McKenna challenges prevailing anthropological analyses of nationalism as well as their underlying assumptions about the interplay of culture and power. He examines Muslim separatism against a background of more than four hundred years of political relations among indigenous Muslim rulers, their subjects, and external powers seeking the subjugation of Philippine Muslims. He also explores the motivations of the ordinary men and women who fight in armed separatist struggles and investigates the formation of nationalist identities. A skillful meld of historical detail and ethnographic research, Muslim Rulers and Rebels makes a compelling contribution to the study of protest, rebellion, and revolution worldwide.",Thomas M. McKenna,http://books.google.com/books/content?id=wYvwWcL0_DIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Univ of California Press,1998-08-10,Social Science
13846,The Ohlone Way: Indian Life in the San Francisco-Monterey Bay Area,"Describes the culture of Native American inhabitants in the California Bay Area prior to the arrival of Europeans, offering insight into the daily lives, culture and rituals of the Ohlone while tracing their experiences under Spanish, Mexican and American regimes. By the author of The Way We Lived.",Malcolm Margolin,http://books.google.com/books/content?id=vapzCy2oVQoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,Heyday,1978,History
125666,The SPIRIT GATE,"For hundreds of years the Guardians ruled the Hundred, but these unearthly beings have faded from human sight and no longer exert their will on the world. Only the reeves, patrolling from the skies, still represent the Guardians' power. But there is a corruption in the land that not even they can control, and fanatics are devastating villages, towns, and cities, slaughtering all who oppose them. Outlanders Anji and Mai are fleeing their homeland with a company of dedicated warriors. On reaching the Hundred, they form an alliance with Reeve Joss, and determine to stand against the devouring horde. But, as region after region slips into chaos, a young woman sworn to the Goddess may be all that keeps them from annihilation . . . A haunting tale of individuals swept up by the chaos of war, this is fantasy adventure at its best - rich in texture, filled with colour and excitement.",Kate Elliott,http://books.google.com/books/content?id=RlG_D3DlQO8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Hachette UK,2010-07-01,Fiction
142241,Converging Divergences: Worldwide Changes in Employment Systems (Cornell Studies in Industrial and Labor Relations),"Exploring recent changes in employment practices in seven industrialized countries (Australia, Britain, Germany, Italy, Japan, Sweden, and the United States) and in two essential industries (automobile and telecommunications), Harry C. Katz and Owen Darbishire find that traditional national systems of employment are being challenged by four cross-national patterns. The patterns, which are becoming ever more prevalent, can be categorized as low-wage, human resource management, Japanese-oriented, and joint team-based strategies. The authors go on to show that these changing employment patterns are closely related to the decline of unions and growing income inequality. Drawing upon plant-level evidence on emerging employment practices, they provide a comprehensive analysis of changes in employment systems and labor-management relations. They conclude that while the variation in employment patterns is increasing within countries, evidence suggests that there is much commonality across countries in the nature of that variation and also similarity in the processes through which variation is appearing. Hence the term ""converging divergences.""","Harry C. Katz', 'Owen Darbishire",http://books.google.com/books/content?id=QpJlDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Cornell University Press,2018-08-06,Political Science
161025,"The singer of tales,",Discusses the oral tradition as a theory of literary composition and its applications to Homeric and medieval epic.,"Albert Bates Lord', 'Stephen Arthur Mitchell', 'Gregory Nagy",http://books.google.com/books/content?id=JrvQdPMXGmAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Harvard University Press,2000,Literary Criticism
107049,Scarlet Tanager,"Comprised almost entirely of never-before-collected poems, Scarlet Tanager is Bernadette Mayer's first collection of new work in nearly a decade.",Bernadette Mayer,http://books.google.com/books/content?id=D65jpBWlQFgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,New Directions Publishing,2005,Poetry
69728,Calo: Gutter Spanish,"When he moves in with his aunt and uncle to the dodgeball-loving city of Hardington, Phillip gets a rude awakening to the community when he gets a direct hit to the face by the dodgeball-champion of the town, but Phillip doesn't won't take the assault lying down and so takes the bully to court to get the matter sorted once and for all.","Jay B. Rosensweig', 'Janice Repka",http://books.google.com/books/content?id=CdcuAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Dutton Books for Young Readers,1973,Juvenile Fiction
42311,Questions and Answers on Death and Dying,"On Death and Dying is one of the most important books ever written on the subject and is still considered the bench-mark in the care of the dying. It became an immediate bestseller, and Life magazine called it ""a profound lesson for the living."" This companion volume consists of the questions that are most frequently asked of Dr. Kübler-Ross and her compassionate answers. She discusses accepting the end of life, suicide, terminal illness, euthanasia, how to tell a patient he or she is critically ill, and how to deal with all the special difficulties surrounding death. Questions and Answers on Death and Dying is a vital resource for doctors, nurses, members of the clergy, social workers, and lay people dealing with death and dying.",Elisabeth Kübler-Ross,http://books.google.com/books/content?id=PMwuRXp1byAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Simon and Schuster,2011-07-26,Psychology
116534,Linear Programming,"The book is an introductory textbook mainly for students of computer science and mathematics. Our guiding phrase is ""what every theoretical computer scientist should know about linear programming"". A major focus is on applications of linear programming, both in practice and in theory. The book is concise, but at the same time, the main results are covered with complete proofs and in sufficient detail, ready for presentation in class. The book does not require more prerequisites than basic linear algebra, which is summarized in an appendix. One of its main goals is to help the reader to see linear programming ""behind the scenes"".","Jiri Matousek', 'Bernd Gärtner",http://books.google.com/books/content?id=K8RHOmiIG8YC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Springer Science & Business Media,2006-10-05,Mathematics
72091,All the Pretty Horses,"All the Pretty Horses, the first novel of the Border Trilogy, published in 1992, was an international bestseller, winning both the National Book Award and the National Book Critics Circle Award. It tells the tale of John Grady Cole, who at sixteen finds himself the last bewildered survivor of generations of Texas ranchers, cut off from the only life he ever imagined. With two companions, he sets off for Mexico on a sometimes idyllic, sometimes comic journey to a place where dreams are paid for in blood. In 2012 Picador celebrated its 40th anniversary. During that time we have published many prize-winning and bestselling authors including Bret Easton Ellis and Cormac McCarthy, Alice Sebold and Helen Fielding, Graham Swift and Alan Hollinghurst. Years later, Picador continue to bring readers the very best contemporary fiction, non-fiction and poetry from across the globe. Discover more at picador.com/40",Cormac McCarthy,http://books.google.com/books/content?id=zWVi9HhxV9UC&printsec=frontcover&img=1&zoom=1&source=gbs_api,Pan Macmillan,2012-02-02,Fiction
162679,Programming ASP.NET (O'Reilly Windows),"The complete, pragmatic guide to building high-value solutions with ASP.NET Core Programming ASP.NET Core is the definitive guide to practical web-based application development with Microsoft’s new ASP.NET Core framework. Microsoft MVP Dino Esposito introduces proven techniques and well-crafted example code for solving real problems with ASP.NET Core. Step by step, he guides you through using all key ASP.NET Core technologies, including MVC for HTML generation, .NET Core, EF Core, ASP.NET Identity, dependency injection, and much more. Esposito thoroughly covers ASP.NET Core’s cross-platform capabilities and what’s changed from older ASP.NET versions, but he doesn’t stop there: he offers a complete learning path for every developer who wants to build production solutions, including mobile-specific solutions. Microsoft MVP Dino Esposito shows how to: • Create new projects and understand their structure • Set up and use the familiar MVC application model in ASP.NET Core • Write controller class code to govern all stages of request processing • Serve HTML from controllers, or directly via Razor Pages • Master the Razor language for quickly defining the layout of HTML views • Manage cross-cutting concerns such as global configuration data, error and exception handling, controller class design, and dependency injection • Secure applications with user authentication and ASP.NET Core’s policy-based user authorization API • Design for efficient data access, and choose the right option for reading and writing data • Build ASP.NET Core Web APIs that return JSON, XML, or other data • Use data binding to programmatically update visual components with fresh information • Build device-friendly web views for iOS and Android • Explore the radically new ASP.NET Core runtime environment and Dependency Injection (DI) infrastructure",Dino Esposito,http://books.google.com/books/content?id=5LdZDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Microsoft Press,2018-05-10,Computers
67309,The Little People,"In this international bestseller from the critically acclaimed Little People, BIG DREAMS series, discover the life of Frida Kahlo, the world-renowned painter. When Frida was a teenager, a terrible road accident changed her life forever. Unable to walk, she began painting from her bed. Her self-portraits, which show her pain and grief, but also her passion for life and instinct for survival, have made her one of the most famous artists of the twentieth century. This moving book features stylish and quirky illustrations and extra facts at the back, including a biographical timeline with historical photos and a detailed profile of the artist's life. Little People, BIG DREAMS is a best-selling series of books and educational games that explore the lives of outstanding people, from designers and artists to scientists and activists. All of them achieved incredible things, yet each began life as a child with a dream. This empowering series offers inspiring messages to children of all ages, in a range of formats. The board books are told in simple sentences, perfect for reading aloud to babies and toddlers. The hardcover versions present expanded stories for beginning readers. Boxed gift sets allow you to collect a selection of the books by theme. Paper dolls, learning cards, matching games, and other fun learning tools provide even more ways to make the lives of these role models accessible to children. Inspire the next generation of outstanding people who will change the world with Little People, BIG DREAMS!",Maria Isabel Sanchez Vegara,http://books.google.com/books/content?id=sOMREAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Frances Lincoln Children's Books,2018-03-15,Juvenile Nonfiction
102507,Python & XML,Presents a guide to the features and library modules of the Python programming language.,David M. Beazley,http://books.google.com/books/content?id=Chr1NDlUcI8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Addison-Wesley Professional,2009,Computers
150301,Bonnie Raitt: Just in the Nick of Time,"A revealing look at the life of Bonnie Raitt chronicles the ups and downs of her career, showing how she broke away from her hard-drinking blues singer image, put her life back in order, and recorded her biggest album.",Mark Bego,http://books.google.com/books/content?id=uW10QgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Birch Lane Press,1995,Biography & Autobiography
76331,"Elementary training for musicians,","Originally published in the 1940s, Paul Hindemith's remakable textbooks are still the outstanding works of their kind. In contrast to many musical textbooks written by academic musicians, these were produced by a man who could play every instrument of the orchestra, could compose a satisfying piece for almost every kind of ensemble, and who was one of the most stimulating teachers of his day. It is therefore not surprising that nearly forty years later these books should remain essential reading for the student and the professional musician",Paul Hindemith,http://books.google.com/books/content?id=P-wFEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Schott Music,2020-10-29,Music
75015,Allan's Song of Love : An AIDS Odyssey,"Do you feel comfortable actively marketing yourself? If not you are losing too much ground to you competition! These marketing secrets will give you the inside scoop from some of the most successful brains in the world. Discover the science and the art of self promotion, how to get tons of free publicity without breaking the law and how to effectively promote your business on a a shoestring budget.",Debbie Allen,http://books.google.com/books/content?id=_zafIEVutw8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,Success Showcase Pub,2002,Business & Economics
189915,The Children of the Cold,"To Save the Children of Korea is the first book about the origins and history of international adoption. Although it has become a commonplace practice in the United States, we know very little about how or why it began, or how or why it developed into the practice that we see today. Arissa Oh argues that international adoption began in the aftermath of the Korean War. First established as an emergency measure through which to evacuate mixed-race ""GI babies,"" it became a mechanism through which the Korean government exported its unwanted children: the poor, the disabled, or those lacking Korean fathers. Focusing on the legal, social, and political systems at work, this book shows how the growth of Korean adoption from the 1950s to the 1980s occurred within the context of the neocolonial U.S.-Korea relationship, and was facilitated by crucial congruencies in American and Korean racial thought, government policies, and nationalisms. It also argues that the international adoption industry played an important but unappreciated part in the so-called Korean ""economic miracle."" Korean adoption served as a kind of template as international adoption began, in the late 1960s, to expand to new sending and receiving countries. Ultimately, Oh demonstrates that although Korea was not the first place that Americans adopted from internationally, it was the place where organized, systematic international adoption was born.",Arissa H. Oh,http://books.google.com/books/content?id=0Hz8CAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Stanford University Press,2015-06-17,History
129143,"SWT: The Standard Widget Toolkit, Volume 1","Explains how to customize the Java integrated development environment, covering navigation, terminology, extension, the plug-in architecture, and frameworks.","Anjou"", 'Scott Fairbrother', 'Dan Kehn', 'John Kellerman', 'Pat McCarthy",http://books.google.com/books/content?id=6Ob1ANNVcXcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Addison-Wesley Professional,2005,Computers
8834,Air Force One: The Presidents and the Planes,"From the award-winning chief White House correspondent for U.S. News & World Report comes the definitive history of Air Force One. From FDR's prop-driven Pan Am to the glimmering blue and white jumbo 747 on which George W. Bush travels, the president's plane has captured the public's awe and imagination, and is recognized around the world as a symbol of American power. In this unique book, Kenneth Walsh looks at the decisions that our last 12 presidents made on the plane; the personality traits and peccadilloes they revealed when their guard was down; and the way they each established a distinctive mood aboard that was a reflection of their times, as well as their individual personalities. Based on interviews with four living presidents, scores of past and present White House officials, and staff and crew members of Air Force One, Walsh's book reveals countless fascinating stories of life aboard the ""flying White House."" It also features descriptions of the food, the decor, the bedrooms, the medical clinic, and much more -- as well as remarkable photos of the planes (inside and out) and the presidents.",Kenneth T. Walsh,http://books.google.com/books/content?id=aWTywAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Hyperion,2003-05-14,History
117353,The Monument: Art and Vulgarity in Saddam Hussein's Iraq,"Explores the connection between art and totalitarianism, using Saddam Hussein's ""Victory Arch"" in Baghdad as a starting point for a discussion on how dictators use art to legitimize their regimes","Samir Khalil', 'Kanan Makiya', 'Samir Al-Khalil",http://books.google.com/books/content?id=tJFvsX2ZFjcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Univ of California Press,1991-01-01,Political Science
21949,Dubious Conceptions: The Politics of Teenage Pregnancy,Argues that the social and economic forces that discourage better-off women to delay childbirth are the same forces that push disadvantaged women to early pregnancy,Kristin Luker,http://books.google.com/books/content?id=Vayy1oxHPbAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Harvard University Press,1996,Health & Fitness
